source_codes,manufacturer,model_name,source_type_codes,source
03114,ALLISON,250-C28B,3,faa/faa_registry/ENGINE.txt
03115,ALLISON,250-C28C,3,faa/faa_registry/ENGINE.txt
03097,ALLISON,250-C30,3,faa/faa_registry/ENGINE.txt
03015,ALLISON,250-C30 SER,3,faa/faa_registry/ENGINE.txt
03103,ALLISON,250-C30G,3,faa/faa_registry/ENGINE.txt
03105,ALLISON,250-C30G/2,3,faa/faa_registry/ENGINE.txt
03100,ALLISON,250-C30M,3,faa/faa_registry/ENGINE.txt
03099,ALLISON,250-C30P,3,faa/faa_registry/ENGINE.txt
03101,ALLISON,250-C30R,3,faa/faa_registry/ENGINE.txt
03106,ALLISON,250-C30R/1,3,faa/faa_registry/ENGINE.txt
03111,ALLISON,250-C30R/3,3,faa/faa_registry/ENGINE.txt
03112,ALLISON,250-C30R/3M,3,faa/faa_registry/ENGINE.txt
03098,ALLISON,250-C30S,3,faa/faa_registry/ENGINE.txt
03104,ALLISON,250-C30U,3,faa/faa_registry/ENGINE.txt
03108,ALLISON,250-C40B,3,faa/faa_registry/ENGINE.txt
03029,ALLISON,250-C47,3,faa/faa_registry/ENGINE.txt
03109,ALLISON,250-C47B,3,faa/faa_registry/ENGINE.txt
03110,ALLISON,250-C47M,3,faa/faa_registry/ENGINE.txt
03000,ALLISON,501 SER,2,faa/faa_registry/ENGINE.txt
03055,ALLISON,501-D13,2,faa/faa_registry/ENGINE.txt
03004,ALLISON,501-D13 SER,2,faa/faa_registry/ENGINE.txt
03056,ALLISON,501-D13A,2,faa/faa_registry/ENGINE.txt
03057,ALLISON,501-D13D,2,faa/faa_registry/ENGINE.txt
03058,ALLISON,501-D13E,2,faa/faa_registry/ENGINE.txt
03059,ALLISON,501-D13H,2,faa/faa_registry/ENGINE.txt
03005,ALLISON,501-D22,2,faa/faa_registry/ENGINE.txt
03006,ALLISON,501-D22A,2,faa/faa_registry/ENGINE.txt
03060,ALLISON,501-D22C,2,faa/faa_registry/ENGINE.txt
03116,ALLISON,501-D22G,2,faa/faa_registry/ENGINE.txt
03061,ALLISON,502-D22G,2,faa/faa_registry/ENGINE.txt
03024,ALLISON,A225-C10A,3,faa/faa_registry/ENGINE.txt
03041,ALLISON,AE 1107C,3,faa/faa_registry/ENGINE.txt
03042,ALLISON,AE 2100A,2,faa/faa_registry/ENGINE.txt
03043,ALLISON,AE 2100C,2,faa/faa_registry/ENGINE.txt
03044,ALLISON,AE 2100D2,2,faa/faa_registry/ENGINE.txt
03045,ALLISON,AE 2100D3,2,faa/faa_registry/ENGINE.txt
03046,ALLISON,AE 2100J,2,faa/faa_registry/ENGINE.txt
03030,ALLISON,AE 3007A,5,faa/faa_registry/ENGINE.txt
03050,ALLISON,AE 3007A1,5,faa/faa_registry/ENGINE.txt
03048,ALLISON,AE 3007A1/1,5,faa/faa_registry/ENGINE.txt
03049,ALLISON,AE 3007A1/2,5,faa/faa_registry/ENGINE.txt
03036,ALLISON,AE 3007A1/3,5,faa/faa_registry/ENGINE.txt
03054,ALLISON,AE 3007A1E,5,faa/faa_registry/ENGINE.txt
03051,ALLISON,AE 3007A1P,5,faa/faa_registry/ENGINE.txt
03052,ALLISON,AE 3007A3,5,faa/faa_registry/ENGINE.txt
03047,ALLISON,AE 3007C,5,faa/faa_registry/ENGINE.txt
03053,ALLISON,AE 3007C1,5,faa/faa_registry/ENGINE.txt
03027,ALLISON,AE2100SER,2,faa/faa_registry/ENGINE.txt
03028,ALLISON,AE3007C SER,5,faa/faa_registry/ENGINE.txt
03007,ALLISON,J33-A SERIES,4,faa/faa_registry/ENGINE.txt
03008,ALLISON,J35-A SERIES,4,faa/faa_registry/ENGINE.txt
03032,ALLISON,T-56-A-10W,2,faa/faa_registry/ENGINE.txt
03009,ALLISON,T-56-A-7 SER,2,faa/faa_registry/ENGINE.txt
03026,ALLISON,T-56A-9,2,faa/faa_registry/ENGINE.txt
03037,ALLISON,T56-10 SER,2,faa/faa_registry/ENGINE.txt
03120,ALLISON,T56-A-14,2,faa/faa_registry/ENGINE.txt
03023,ALLISON,T56-A-15 SER,2,faa/faa_registry/ENGINE.txt
03033,ALLISON,T56-A-16,2,faa/faa_registry/ENGINE.txt
03025,ALLISON,T56A11 SER,2,faa/faa_registry/ENGINE.txt
03031,ALLISON,T63 SERIES,3,faa/faa_registry/ENGINE.txt
03084,ALLISON,T63-A-5,3,faa/faa_registry/ENGINE.txt
03085,ALLISON,T63-A-5A,3,faa/faa_registry/ENGINE.txt
03086,ALLISON,T63-A-700,3,faa/faa_registry/ENGINE.txt
03083,ALLISON,T63-A-720,3,faa/faa_registry/ENGINE.txt
03102,ALLISON,T703-AD-700,3,faa/faa_registry/ENGINE.txt
03107,ALLISON,T703-AD-700B,3,faa/faa_registry/ENGINE.txt
03040,ALLISON,V1710 SER,1,faa/faa_registry/ENGINE.txt
03001,ALLISON,V1710 SERIES,3,faa/faa_registry/ENGINE.txt
03817,ALVIS,502/5A,1,faa/faa_registry/ENGINE.txt
03818,ALVIS,502/6A,1,faa/faa_registry/ENGINE.txt
03819,ALVIS,502/7A,1,faa/faa_registry/ENGINE.txt
03820,ALVIS,502/8,1,faa/faa_registry/ENGINE.txt
03813,ALVIS,503/5A,1,faa/faa_registry/ENGINE.txt
03814,ALVIS,503/6A,1,faa/faa_registry/ENGINE.txt
03815,ALVIS,503/7A,1,faa/faa_registry/ENGINE.txt
03816,ALVIS,503/8,1,faa/faa_registry/ENGINE.txt
03809,ALVIS,504/5A,1,faa/faa_registry/ENGINE.txt
03810,ALVIS,504/6A,1,faa/faa_registry/ENGINE.txt
03811,ALVIS,504/7A,1,faa/faa_registry/ENGINE.txt
03812,ALVIS,504/8,1,faa/faa_registry/ENGINE.txt
03821,ALVIS,514/5,1,faa/faa_registry/ENGINE.txt
03822,ALVIS,514/5A,1,faa/faa_registry/ENGINE.txt
03823,ALVIS,514/6,1,faa/faa_registry/ENGINE.txt
03824,ALVIS,514/6A,1,faa/faa_registry/ENGINE.txt
03827,ALVIS,514/7,1,faa/faa_registry/ENGINE.txt
03828,ALVIS,514/7A,1,faa/faa_registry/ENGINE.txt
03825,ALVIS,514/8,1,faa/faa_registry/ENGINE.txt
03826,ALVIS,514/8A,1,faa/faa_registry/ENGINE.txt
03808,ALVIS,514/SER,1,faa/faa_registry/ENGINE.txt
03829,ALVIS,531/8,1,faa/faa_registry/ENGINE.txt
03830,ALVIS,531/8B,1,faa/faa_registry/ENGINE.txt
99999,AMA/EXPR,UNKNOWN ENG,,faa/faa_registry/ENGINE.txt
04001,AMERICAN,S5-125,1,faa/faa_registry/ENGINE.txt
04501,AMES,TRS 18-046,4,faa/faa_registry/ENGINE.txt
04702,ANZANI,W-3,1,faa/faa_registry/ENGINE.txt
04701,ANZANI,Y,1,faa/faa_registry/ENGINE.txt
05302,ARDEM,4 C02,1,faa/faa_registry/ENGINE.txt
05406,ARGUS,AS10-P,1,faa/faa_registry/ENGINE.txt
05403,ARGUS,AS10C-3,1,faa/faa_registry/ENGINE.txt
05404,ARGUS,AS10R,1,faa/faa_registry/ENGINE.txt
05405,ARGUS,AS410-A2,1,faa/faa_registry/ENGINE.txt
05501,ARMST SIDD,GENET MARK 11,1,faa/faa_registry/ENGINE.txt
06001,ARROW,V8F,1,faa/faa_registry/ENGINE.txt
06100,ASZ,621R,1,faa/faa_registry/ENGINE.txt
06301,AUDI,TDI,8,faa/faa_registry/ENGINE.txt
06404,AUSTRO,AE330,8,faa/faa_registry/ENGINE.txt
06400,AUSTRO,E4 SERIES,1,faa/faa_registry/ENGINE.txt
06406,AUSTRO,E4(11OR),11,faa/faa_registry/ENGINE.txt
06402,AUSTRO,E4-A,1,faa/faa_registry/ENGINE.txt
06403,AUSTRO,E4-C,1,faa/faa_registry/ENGINE.txt
06405,AUSTRO,E4P(SERIES),8,faa/faa_registry/ENGINE.txt
06401,AUSTRO,IAE 50R-AA,11,faa/faa_registry/ENGINE.txt
06501,AVIA,M-137A,1,faa/faa_registry/ENGINE.txt
06502,AVIA,M337AK,1,faa/faa_registry/ENGINE.txt
06503,AVIA,M462-RF,1,faa/faa_registry/ENGINE.txt
41590,AVRO,ALF 507-1F,4,faa/faa_registry/ENGINE.txt
09002,BARRETT,320 SERIES,1,faa/faa_registry/ENGINE.txt
09005,BARRETT,540 SERIES,1,faa/faa_registry/ENGINE.txt
09001,BARRETT,IO-360-X,1,faa/faa_registry/ENGINE.txt
09003,BARRETT,IO-390-X,1,faa/faa_registry/ENGINE.txt
09004,BARRETT,IO-540-X,1,faa/faa_registry/ENGINE.txt
10338,BETA TECH,GENERATION 6,10,faa/faa_registry/ENGINE.txt
10339,BETA TECH,H500A,10,faa/faa_registry/ENGINE.txt
09501,BMS,EXPERIMENTAL,1,faa/faa_registry/ENGINE.txt
09493,BMW,801D,1,faa/faa_registry/ENGINE.txt
09490,BMW,R1200 SERIES,1,faa/faa_registry/ENGINE.txt
09500,BMW ROLLS,BR 700 SERIES,5,faa/faa_registry/ENGINE.txt
09496,BMW ROLLS,BR700-710A110,5,faa/faa_registry/ENGINE.txt
09495,BMW ROLLS,BR700-710A220,5,faa/faa_registry/ENGINE.txt
09494,BMW ROLLS,BR700-710C411,5,faa/faa_registry/ENGINE.txt
09499,BMW ROLLS,BR700-715A130,5,faa/faa_registry/ENGINE.txt
09498,BMW ROLLS,BR700-715B130,5,faa/faa_registry/ENGINE.txt
09497,BMW ROLLS,BR700-715C130,5,faa/faa_registry/ENGINE.txt
09050,BOMBARDIER,ROTAX (ALL),1,faa/faa_registry/ENGINE.txt
09051,BOMBARDIER,ROTAX 912 F2,1,faa/faa_registry/ENGINE.txt
09052,BOMBARDIER,ROTAX 912 F3,1,faa/faa_registry/ENGINE.txt
09053,BOMBARDIER,ROTAX 912 F4,1,faa/faa_registry/ENGINE.txt
09054,BOMBARDIER,ROTAX 912 S2,1,faa/faa_registry/ENGINE.txt
09055,BOMBARDIER,ROTAX 912 S3,1,faa/faa_registry/ENGINE.txt
09056,BOMBARDIER,ROTAX 912 S4,1,faa/faa_registry/ENGINE.txt
09057,BOMBARDIER,ROTAX 914 F2,1,faa/faa_registry/ENGINE.txt
09058,BOMBARDIER,ROTAX 914 F3,1,faa/faa_registry/ENGINE.txt
09059,BOMBARDIER,ROTAX 914 F4,1,faa/faa_registry/ENGINE.txt
10101,BREDA,SPA 6A,1,faa/faa_registry/ENGINE.txt
10006,BRIST AERO,CNTURUSMK18,1,faa/faa_registry/ENGINE.txt
10002,BRIST AERO,HERCULES,1,faa/faa_registry/ENGINE.txt
10004,BRIST AERO,ORPHEUS 637,4,faa/faa_registry/ENGINE.txt
10010,BRIST SID,GIPSY,1,faa/faa_registry/ENGINE.txt
10201,BRIST SID,MARK 521,4,faa/faa_registry/ENGINE.txt
10007,BRISTOL AE,PROTEUS 756,2,faa/faa_registry/ENGINE.txt
10008,BRISTOL AE,PROTEUS 766,2,faa/faa_registry/ENGINE.txt
10185,BRISTOL SI,AVON 522,4,faa/faa_registry/ENGINE.txt
10186,BRISTOL SI,AVON 524B,4,faa/faa_registry/ENGINE.txt
10187,BRISTOL SI,AVON 525B,4,faa/faa_registry/ENGINE.txt
10188,BRISTOL SI,AVON 526,4,faa/faa_registry/ENGINE.txt
10189,BRISTOL SI,AVON 527,4,faa/faa_registry/ENGINE.txt
10190,BRISTOL SI,AVON 531,4,faa/faa_registry/ENGINE.txt
10191,BRISTOL SI,AVON 532R-B,4,faa/faa_registry/ENGINE.txt
10192,BRISTOL SI,AVON 533R,4,faa/faa_registry/ENGINE.txt
10193,BRISTOL SI,AVON 533R-11A,4,faa/faa_registry/ENGINE.txt
10202,BRISTOL SI,CENTAURUS 18,1,faa/faa_registry/ENGINE.txt
10194,BRISTOL SI,H.1000 MK.510,3,faa/faa_registry/ENGINE.txt
10195,BRISTOL SI,H.1000 MK.511,3,faa/faa_registry/ENGINE.txt
10196,BRISTOL SI,H.1200 MK.610,3,faa/faa_registry/ENGINE.txt
10197,BRISTOL SI,H.1200 MKS640,3,faa/faa_registry/ENGINE.txt
10198,BRISTOL SI,H.1200 MKS641,3,faa/faa_registry/ENGINE.txt
10199,BRISTOL SI,H.1200MKS640A,3,faa/faa_registry/ENGINE.txt
10200,BRISTOL SI,H.1200MKS641A,3,faa/faa_registry/ENGINE.txt
55700,BRP-ROTAX,914 F2,8,faa/faa_registry/ENGINE.txt
55701,BRP-ROTAX,914 F3,8,faa/faa_registry/ENGINE.txt
55702,BRP-ROTAX,914 F4,8,faa/faa_registry/ENGINE.txt
55703,BRP-ROTAX,ROTAX 914 UL,2,faa/faa_registry/ENGINE.txt
16800,C F E CO,CFE 738-1-1B,5,faa/faa_registry/ENGINE.txt
10300,CAMIT,3300,1,faa/faa_registry/ENGINE.txt
13059,CFM INTL,CFM56-2,5,faa/faa_registry/ENGINE.txt
13061,CFM INTL,CFM56-2A,5,faa/faa_registry/ENGINE.txt
13060,CFM INTL,CFM56-2B,5,faa/faa_registry/ENGINE.txt
13062,CFM INTL,CFM56-3,5,faa/faa_registry/ENGINE.txt
13063,CFM INTL,CFM56-3B,5,faa/faa_registry/ENGINE.txt
13163,CFM INTL,CFM56-3B-1,5,faa/faa_registry/ENGINE.txt
13165,CFM INTL,CFM56-3B2,5,faa/faa_registry/ENGINE.txt
13064,CFM INTL,CFM56-3C,5,faa/faa_registry/ENGINE.txt
13077,CFM INTL,CFM56-3C1,5,faa/faa_registry/ENGINE.txt
13065,CFM INTL,CFM56-5,5,faa/faa_registry/ENGINE.txt
13066,CFM INTL,CFM56-5-A1/F,5,faa/faa_registry/ENGINE.txt
13170,CFM INTL,CFM56-5A,5,faa/faa_registry/ENGINE.txt
13067,CFM INTL,CFM56-5A3,5,faa/faa_registry/ENGINE.txt
13068,CFM INTL,CFM56-5A4,5,faa/faa_registry/ENGINE.txt
13069,CFM INTL,CFM56-5A4/F,5,faa/faa_registry/ENGINE.txt
13070,CFM INTL,CFM56-5A5,5,faa/faa_registry/ENGINE.txt
13071,CFM INTL,CFM56-5A5/F,5,faa/faa_registry/ENGINE.txt
13000,CFM INTL,CFM56-5B1,5,faa/faa_registry/ENGINE.txt
13002,CFM INTL,CFM56-5B1/2P,5,faa/faa_registry/ENGINE.txt
13001,CFM INTL,CFM56-5B1/P,5,faa/faa_registry/ENGINE.txt
13003,CFM INTL,CFM56-5B2,5,faa/faa_registry/ENGINE.txt
13005,CFM INTL,CFM56-5B2/2P,5,faa/faa_registry/ENGINE.txt
13004,CFM INTL,CFM56-5B2/P,5,faa/faa_registry/ENGINE.txt
13008,CFM INTL,CFM56-5B3/2P,5,faa/faa_registry/ENGINE.txt
13009,CFM INTL,CFM56-5B3/2P1,5,faa/faa_registry/ENGINE.txt
13101,CFM INTL,CFM56-5B3/3,5,faa/faa_registry/ENGINE.txt
13006,CFM INTL,CFM56-5B3/P,5,faa/faa_registry/ENGINE.txt
13007,CFM INTL,CFM56-5B3/P1,5,faa/faa_registry/ENGINE.txt
13010,CFM INTL,CFM56-5B4,5,faa/faa_registry/ENGINE.txt
13013,CFM INTL,CFM56-5B4/2P,5,faa/faa_registry/ENGINE.txt
13014,CFM INTL,CFM56-5B4/2P1,5,faa/faa_registry/ENGINE.txt
13090,CFM INTL,CFM56-5B4/3,5,faa/faa_registry/ENGINE.txt
13011,CFM INTL,CFM56-5B4/P,5,faa/faa_registry/ENGINE.txt
13012,CFM INTL,CFM56-5B4/P1,5,faa/faa_registry/ENGINE.txt
13015,CFM INTL,CFM56-5B5,5,faa/faa_registry/ENGINE.txt
13016,CFM INTL,CFM56-5B5/P,5,faa/faa_registry/ENGINE.txt
13017,CFM INTL,CFM56-5B6,5,faa/faa_registry/ENGINE.txt
13019,CFM INTL,CFM56-5B6/2P,5,faa/faa_registry/ENGINE.txt
13081,CFM INTL,CFM56-5B6/3,5,faa/faa_registry/ENGINE.txt
13018,CFM INTL,CFM56-5B6/P,5,faa/faa_registry/ENGINE.txt
13020,CFM INTL,CFM56-5B7,5,faa/faa_registry/ENGINE.txt
13808,CFM INTL,CFM56-5B7/3,5,faa/faa_registry/ENGINE.txt
13021,CFM INTL,CFM56-5B7/P,5,faa/faa_registry/ENGINE.txt
13022,CFM INTL,CFM56-5B8/P,5,faa/faa_registry/ENGINE.txt
13024,CFM INTL,CFM56-5B9/2P,5,faa/faa_registry/ENGINE.txt
13023,CFM INTL,CFM56-5B9/P,5,faa/faa_registry/ENGINE.txt
13025,CFM INTL,CFM56-5C2,5,faa/faa_registry/ENGINE.txt
13026,CFM INTL,CFM56-5C2/4,5,faa/faa_registry/ENGINE.txt
13027,CFM INTL,CFM56-5C2/F,5,faa/faa_registry/ENGINE.txt
13028,CFM INTL,CFM56-5C2/F4,5,faa/faa_registry/ENGINE.txt
13029,CFM INTL,CFM56-5C2/G,5,faa/faa_registry/ENGINE.txt
13030,CFM INTL,CFM56-5C2/G4,5,faa/faa_registry/ENGINE.txt
13031,CFM INTL,CFM56-5C2/P,5,faa/faa_registry/ENGINE.txt
13032,CFM INTL,CFM56-5C3/F,5,faa/faa_registry/ENGINE.txt
13033,CFM INTL,CFM56-5C3/F4,5,faa/faa_registry/ENGINE.txt
13034,CFM INTL,CFM56-5C3/G,5,faa/faa_registry/ENGINE.txt
13035,CFM INTL,CFM56-5C3/G4,5,faa/faa_registry/ENGINE.txt
13036,CFM INTL,CFM56-5C3/P,5,faa/faa_registry/ENGINE.txt
13037,CFM INTL,CFM56-5C4,5,faa/faa_registry/ENGINE.txt
13039,CFM INTL,CFM56-5C4/1,5,faa/faa_registry/ENGINE.txt
13040,CFM INTL,CFM56-5C4/1P,5,faa/faa_registry/ENGINE.txt
13038,CFM INTL,CFM56-5C4/P,5,faa/faa_registry/ENGINE.txt
13105,CFM INTL,CFM56-7B/3,5,faa/faa_registry/ENGINE.txt
13041,CFM INTL,CFM56-7B18,5,faa/faa_registry/ENGINE.txt
13042,CFM INTL,CFM56-7B20,5,faa/faa_registry/ENGINE.txt
13047,CFM INTL,CFM56-7B20/2,5,faa/faa_registry/ENGINE.txt
13043,CFM INTL,CFM56-7B22,5,faa/faa_registry/ENGINE.txt
13048,CFM INTL,CFM56-7B22/2,5,faa/faa_registry/ENGINE.txt
13080,CFM INTL,CFM56-7B22/3,5,faa/faa_registry/ENGINE.txt
13055,CFM INTL,CFM56-7B22/B1,5,faa/faa_registry/ENGINE.txt
13057,CFM INTL,CFM56-7B22/B2,5,faa/faa_registry/ENGINE.txt
13044,CFM INTL,CFM56-7B24,5,faa/faa_registry/ENGINE.txt
13049,CFM INTL,CFM56-7B24/2,5,faa/faa_registry/ENGINE.txt
13074,CFM INTL,CFM56-7B24/3,5,faa/faa_registry/ENGINE.txt
13056,CFM INTL,CFM56-7B24/B1,5,faa/faa_registry/ENGINE.txt
13804,CFM INTL,CFM56-7B24E,5,faa/faa_registry/ENGINE.txt
13045,CFM INTL,CFM56-7B26,5,faa/faa_registry/ENGINE.txt
13050,CFM INTL,CFM56-7B26/2,5,faa/faa_registry/ENGINE.txt
13073,CFM INTL,CFM56-7B26/3,5,faa/faa_registry/ENGINE.txt
13052,CFM INTL,CFM56-7B26/B1,5,faa/faa_registry/ENGINE.txt
13058,CFM INTL,CFM56-7B26/B2,5,faa/faa_registry/ENGINE.txt
13099,CFM INTL,CFM56-7B26E,5,faa/faa_registry/ENGINE.txt
13046,CFM INTL,CFM56-7B27,5,faa/faa_registry/ENGINE.txt
13051,CFM INTL,CFM56-7B27/2,5,faa/faa_registry/ENGINE.txt
13805,CFM INTL,CFM56-7B27/3,5,faa/faa_registry/ENGINE.txt
13053,CFM INTL,CFM56-7B27/B1,5,faa/faa_registry/ENGINE.txt
13054,CFM INTL,CFM56-7B27/B3,5,faa/faa_registry/ENGINE.txt
13089,CFM INTL,CFM56-7B27383,5,faa/faa_registry/ENGINE.txt
13076,CFM INTL,CFM56-7B27A,5,faa/faa_registry/ENGINE.txt
13079,CFM INTL,CFM56-7B27AE,5,faa/faa_registry/ENGINE.txt
13078,CFM INTL,CFM56-7B27E,5,faa/faa_registry/ENGINE.txt
13800,CFM INTL,CFM56-7B27E/B,5,faa/faa_registry/ENGINE.txt
13100,CFM INTL,CFM56-7B27E/F,5,faa/faa_registry/ENGINE.txt
13807,CFM INTL,CFM56-7B27EB3,5,faa/faa_registry/ENGINE.txt
13075,CFM INTL,CFS56-5B3,5,faa/faa_registry/ENGINE.txt
13072,CFM INTL,CFV56-7B,5,faa/faa_registry/ENGINE.txt
13110,CFM INTL,LEAP-1A26,5,faa/faa_registry/ENGINE.txt
13115,CFM INTL,LEAP-1A33,5,faa/faa_registry/ENGINE.txt
13135,CFM INTL,LEAP-1A35A,5,faa/faa_registry/ENGINE.txt
13134,CFM INTL,LEAP-1B25,5,faa/faa_registry/ENGINE.txt
13128,CFM INTL,LEAP-1B27 SER,5,faa/faa_registry/ENGINE.txt
13120,CFM INTL,LEAP-1B28 SER,5,faa/faa_registry/ENGINE.txt
13124,CFM INTL,LEAP-1B28B,5,faa/faa_registry/ENGINE.txt
13802,CFM INTL.,CFM56 SERIES,5,faa/faa_registry/ENGINE.txt
13806,CFM INTL.,CFM56-5B9/3,5,faa/faa_registry/ENGINE.txt
13803,CFM INTL.,CFM56-7B,5,faa/faa_registry/ENGINE.txt
23000,CFX,CFX 800,1,faa/faa_registry/ENGINE.txt
13950,CHEVROLET,LS3,8,faa/faa_registry/ENGINE.txt
13951,CHEVROLET,LS7,8,faa/faa_registry/ENGINE.txt
13952,CHEVROLET,LZ0,8,faa/faa_registry/ENGINE.txt
13900,CHOTIA,ALL MDLS A/B,1,faa/faa_registry/ENGINE.txt
14302,CIRRUS,MARK III,1,faa/faa_registry/ENGINE.txt
13975,CKT AERO E,CKT-240TD,1,faa/faa_registry/ENGINE.txt
14001,CLERGET,ROTARY,1,faa/faa_registry/ENGINE.txt
16900,COLVIN,O-520-EXP,1,faa/faa_registry/ENGINE.txt
14502,COMET,7E,1,faa/faa_registry/ENGINE.txt
14501,COMET,7RA,1,faa/faa_registry/ENGINE.txt
14702,COMPACT RA,MZ201,7,faa/faa_registry/ENGINE.txt
14700,COMPACT RA,MZ202,7,faa/faa_registry/ENGINE.txt
14701,COMPACT RA,MZ35,7,faa/faa_registry/ENGINE.txt
17493,CONT,CD-170,8,faa/faa_registry/ENGINE.txt
17501,CONT,IOX370 SERIES,8,faa/faa_registry/ENGINE.txt
59309,CONT,TAE125-02-125,8,faa/faa_registry/ENGINE.txt
17511,CONT,TITAN X-370,1,faa/faa_registry/ENGINE.txt
17512,CONT,TITAN X340,1,faa/faa_registry/ENGINE.txt
17505,CONT,XIO-370 SERIE,1,faa/faa_registry/ENGINE.txt
16503,CONT AVN,CJ69-1025,4,faa/faa_registry/ENGINE.txt
17020,CONT MOTOR,0-200 SERIES,1,faa/faa_registry/ENGINE.txt
17191,CONT MOTOR,0-200-A,1,faa/faa_registry/ENGINE.txt
17193,CONT MOTOR,0-200-C,1,faa/faa_registry/ENGINE.txt
17022,CONT MOTOR,0-300 SER,1,faa/faa_registry/ENGINE.txt
17173,CONT MOTOR,0-300-A,1,faa/faa_registry/ENGINE.txt
17174,CONT MOTOR,0-300-B,1,faa/faa_registry/ENGINE.txt
17175,CONT MOTOR,0-300-C,1,faa/faa_registry/ENGINE.txt
17176,CONT MOTOR,0-300-D,1,faa/faa_registry/ENGINE.txt
17178,CONT MOTOR,0-300-E,1,faa/faa_registry/ENGINE.txt
17364,CONT MOTOR,0-470-11,1,faa/faa_registry/ENGINE.txt
17365,CONT MOTOR,0-470-11B,1,faa/faa_registry/ENGINE.txt
17366,CONT MOTOR,0-470-13,1,faa/faa_registry/ENGINE.txt
17367,CONT MOTOR,0-470-13A,1,faa/faa_registry/ENGINE.txt
17369,CONT MOTOR,0-470-15,1,faa/faa_registry/ENGINE.txt
17368,CONT MOTOR,0-470-4,1,faa/faa_registry/ENGINE.txt
17407,CONT MOTOR,200,8,faa/faa_registry/ENGINE.txt
17038,CONT MOTOR,6-285-A,1,faa/faa_registry/ENGINE.txt
17041,CONT MOTOR,6-320 SERIES,1,faa/faa_registry/ENGINE.txt
17073,CONT MOTOR,6-320-B,1,faa/faa_registry/ENGINE.txt
17074,CONT MOTOR,6-620-A,1,faa/faa_registry/ENGINE.txt
17003,CONT MOTOR,A&C65 SERIES,1,faa/faa_registry/ENGINE.txt
17005,CONT MOTOR,A&C75 SERIES,1,faa/faa_registry/ENGINE.txt
17085,CONT MOTOR,A-100-1,1,faa/faa_registry/ENGINE.txt
17086,CONT MOTOR,A-100-2,1,faa/faa_registry/ENGINE.txt
17389,CONT MOTOR,A-40,1,faa/faa_registry/ENGINE.txt
17390,CONT MOTOR,A-40-2,1,faa/faa_registry/ENGINE.txt
17391,CONT MOTOR,A-40-3,1,faa/faa_registry/ENGINE.txt
17398,CONT MOTOR,A-40-5,1,faa/faa_registry/ENGINE.txt
17087,CONT MOTOR,A-50-1,1,faa/faa_registry/ENGINE.txt
17088,CONT MOTOR,A-50-2,1,faa/faa_registry/ENGINE.txt
17089,CONT MOTOR,A-50-3,1,faa/faa_registry/ENGINE.txt
17090,CONT MOTOR,A-50-4,1,faa/faa_registry/ENGINE.txt
17133,CONT MOTOR,A-50-4J,1,faa/faa_registry/ENGINE.txt
17091,CONT MOTOR,A-50-5,1,faa/faa_registry/ENGINE.txt
17134,CONT MOTOR,A-50-5J,1,faa/faa_registry/ENGINE.txt
17092,CONT MOTOR,A-50-6,1,faa/faa_registry/ENGINE.txt
17135,CONT MOTOR,A-50-6J,1,faa/faa_registry/ENGINE.txt
17093,CONT MOTOR,A-50-7,1,faa/faa_registry/ENGINE.txt
17136,CONT MOTOR,A-50-7J,1,faa/faa_registry/ENGINE.txt
17094,CONT MOTOR,A-50-8,1,faa/faa_registry/ENGINE.txt
17137,CONT MOTOR,A-50-8J,1,faa/faa_registry/ENGINE.txt
17095,CONT MOTOR,A-50-9,1,faa/faa_registry/ENGINE.txt
17138,CONT MOTOR,A-50-9J,1,faa/faa_registry/ENGINE.txt
17324,CONT MOTOR,A-65 SER,1,faa/faa_registry/ENGINE.txt
17337,CONT MOTOR,A-65-12,1,faa/faa_registry/ENGINE.txt
17338,CONT MOTOR,A-65-12F,1,faa/faa_registry/ENGINE.txt
17339,CONT MOTOR,A-65-12FJ,1,faa/faa_registry/ENGINE.txt
17340,CONT MOTOR,A-65-12J,1,faa/faa_registry/ENGINE.txt
17341,CONT MOTOR,A-65-14,1,faa/faa_registry/ENGINE.txt
17342,CONT MOTOR,A-65-14F,1,faa/faa_registry/ENGINE.txt
17343,CONT MOTOR,A-65-14FJ,1,faa/faa_registry/ENGINE.txt
17344,CONT MOTOR,A-65-14J,1,faa/faa_registry/ENGINE.txt
17325,CONT MOTOR,A-65-3,1,faa/faa_registry/ENGINE.txt
17326,CONT MOTOR,A-65-6,1,faa/faa_registry/ENGINE.txt
17327,CONT MOTOR,A-65-6J,1,faa/faa_registry/ENGINE.txt
17328,CONT MOTOR,A-65-7,1,faa/faa_registry/ENGINE.txt
17329,CONT MOTOR,A-65-8,1,faa/faa_registry/ENGINE.txt
17330,CONT MOTOR,A-65-8F,1,faa/faa_registry/ENGINE.txt
17331,CONT MOTOR,A-65-8FJ,1,faa/faa_registry/ENGINE.txt
17332,CONT MOTOR,A-65-8J,1,faa/faa_registry/ENGINE.txt
17333,CONT MOTOR,A-65-9,1,faa/faa_registry/ENGINE.txt
17334,CONT MOTOR,A-65-9F,1,faa/faa_registry/ENGINE.txt
17335,CONT MOTOR,A-65-9FJ,1,faa/faa_registry/ENGINE.txt
17336,CONT MOTOR,A-65-9J,1,faa/faa_registry/ENGINE.txt
17386,CONT MOTOR,A-70,1,faa/faa_registry/ENGINE.txt
